,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,GC,EFreq,BPP,Dadj,SEadj,DiffMFE.EFE,Ar,Ur,Gr,Cr,AAr,GGr,CCr,UUr,AGr,ACr,AUr,GAr,GCr,GUr,CAr,CGr,CUr,UAr,UGr,UCr,Length,AU.GCr,Hl,Steml5,Steml3,BP,BP5,BP3,Mism5,Mism3,Bulge5,Bulge3,BulgeN1.5,BulgeN1.3,BulgeN2.5,BulgeN2.3,BulgeN3.5,BulgeN3.3,BulgeN4.5,BulgeN4.3,BulgeN5.5,BulgeN5.3,AUp,GCp,GUp,MFE,MFEadj,EFE,EFEadj,CFE,CDE,MEAFE,MEA,ED,MFEadj.GC,MFEadj.BP,dG,dGadj,dH,dHadj,dS,dSadj,dT,dTadj
ENSSSCT00000020223.2,0,0.0128205128205128,0,0.0384615384615385,0,0.0128205128205128,0.0384615384615385,0.141025641025641,0,0,0,0.0256410256410256,0,0.0256410256410256,0.0256410256410256,0.166666666666667,0,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0256410256410256,0,0.141025641025641,0,0,0,0.0384615384615385,0.0128205128205128,0.0128205128205128,0.0512820512820513,0.17948717948718,0.471264367816092,0.2316,0.390804597701149,0.0251724137931034,0.0228839822689024,0.010344827586207,0.229885057471264,0.298850574712644,0.241379310344828,0.229885057471264,0.0229885057471264,0.0344827586206897,0.0229885057471264,0.0574712643678161,0.0919540229885057,0.0344827586206897,0.0689655172413793,0.0229885057471264,0.0919540229885057,0.0919540229885057,0.126436781609195,0.0114942528735632,0.0574712643678161,0.0344827586206897,0.103448275862069,0.0804597701149425,0.507462686567164,0.336609634753064,0.130434782608696,0.452380952380952,0.58974358974359,0.575757575757576,0.575757575757576,0.575757575757576,0.142857142857143,0.35,0.375,0.625,0.428571428571429,0.333333333333333,0,0.4,0,0,0,0,0,0,0.5,0.266666666666667,0.333333333333333,0.614678899082569,0.578439364829427,0.618838992332968,0.585124052843547,0.441891891891892,0.0697508896797153,0.456883509833586,0.544066434503081,0.0670364118639981,0.549821345347211,0.744960265142258,0.597165991902834,0.604031170929463,0.482383808095952,0.315027009931653,0.448541783510936,0.260354301316443,0.398633257403189,0.289554908976527
ENSSSCT00000059762.1,0,0.015625,0.015625,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0,0.03125,0.03125,0,0.140625,0.09375,0.15625,0,0.015625,0.015625,0.0625,0.015625,0,0.015625,0.109375,0,0,0.03125,0.03125,0,0,0.015625,0.09375,0.714285714285714,0.287,0.342857142857143,0.0652857142857143,0.0256108166868663,0.011,0.128571428571429,0.157142857142857,0.485714285714286,0.228571428571429,0.0142857142857143,0.157142857142857,0.0142857142857143,0,0.0714285714285714,0.0428571428571429,0,0.0142857142857143,0.128571428571429,0.114285714285714,0.0714285714285714,0.0857142857142857,0.0428571428571429,0.0142857142857143,0.1,0.0428571428571429,0.253731343283582,0.081592039800995,0.0434782608695652,0.285714285714286,0.41025641025641,0.272727272727273,0.272727272727273,0.272727272727273,0.285714285714286,0.5,0.625,0.875,0.571428571428571,0.5,0,0.2,0,0.25,0,0,0,0,0.117647058823529,0.266666666666667,0.583333333333333,0.867889908256881,0.718799442591826,0.873128879152976,0.726214771308329,0.655405405405405,0.154448398576512,0.697428139183056,0.272702919903563,0.153846153846154,0.899363057324841,0.660050775874341,0.884615384615385,0.800244886297931,0.73088455772114,0.391387510135553,0.684099831744251,0.291310759404499,0.159453302961276,0.354467710168964
ENSSSCT00000021026.3,0,0,0,0,0.0166666666666667,0.0333333333333333,0.0333333333333333,0.05,0,0.0166666666666667,0,0.0166666666666667,0,0,0.116666666666667,0.183333333333333,0.0166666666666667,0,0,0.1,0.0166666666666667,0.0333333333333333,0.0166666666666667,0.166666666666667,0.0166666666666667,0.0166666666666667,0,0.05,0,0.0333333333333333,0,0.0666666666666667,0.6125,0.1726,0.3,0.213125,0.0244459963230496,0.0135,0.1625,0.225,0.3,0.3125,0.025,0.0875,0.0625,0.0125,0.025,0.0625,0.05,0.0625,0.0625,0.0875,0.025,0.1375,0.075,0.05,0.05,0.1125,0.402985074626866,0.163772971875317,0.478260869565217,0.333333333333333,0.256410256410256,0.272727272727273,0.272727272727273,0.272727272727273,0.380952380952381,0.2,0.625,0.375,0.571428571428571,0.333333333333333,0,0.2,0,0,0.5,0,0,0,0.147058823529412,0.4,0.166666666666667,0.83302752293578,0.762280094564662,0.832785688207375,0.765930506096903,0.602702702702703,0.598576512455516,0.636913767019667,0.185775515671042,0.585483482035206,0.861146496815287,0.697322996251127,0.791497975708502,0.764646921575163,0.75,0.617711844231998,0.727846326416153,0.579270182689147,0.375854214123007,0.347243313983622
ENSSSCT00000020421.3,0,0.0128205128205128,0,0.0512820512820513,0,0,0,0.102564102564103,0,0,0.0128205128205128,0.0384615384615385,0,0.0256410256410256,0.0897435897435897,0.0897435897435897,0,0,0.0128205128205128,0.0641025641025641,0.0256410256410256,0.0384615384615385,0.0256410256410256,0.0897435897435897,0,0.0512820512820513,0,0.0128205128205128,0.0384615384615385,0.0384615384615385,0.0512820512820513,0.128205128205128,0.511904761904762,0.0734,0.357142857142857,0.0746428571428571,0.0234778039995126,0.0191666666666667,0.178571428571429,0.30952380952381,0.238095238095238,0.273809523809524,0.0357142857142857,0.0595238095238095,0.0595238095238095,0.0714285714285714,0.0595238095238095,0.0238095238095238,0.0238095238095238,0.0357142857142857,0.0595238095238095,0.0595238095238095,0.0357142857142857,0.0238095238095238,0.119047619047619,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.462686567164179,0.277102857804003,0.0434782608695652,0.5,0.538461538461538,0.454545454545455,0.454545454545455,0.454545454545455,0.428571428571429,0.45,0.625,0.875,0.428571428571429,0.833333333333333,0.5,0.4,0,0,0,0,0,0,0.352941176470588,0.333333333333333,0.25,0.735779816513761,0.68409657482008,0.72635998539613,0.676859696722112,0.583783783783784,0.214946619217082,0.564296520423601,0.428073935172783,0.176754280202556,0.702947711450156,0.751743937740236,0.728744939271255,0.724028731058158,0.529985007496252,0.332199106102453,0.476584408300617,0.243159723852909,0.236902050113895,0.247526988404981
ENSSSCT00000044713.1,0,0.0136986301369863,0,0.0136986301369863,0,0.0136986301369863,0.0273972602739726,0.178082191780822,0,0,0.0136986301369863,0.0547945205479452,0,0,0.0136986301369863,0.136986301369863,0,0,0,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.136986301369863,0,0.0136986301369863,0,0.0273972602739726,0,0.0273972602739726,0.0410958904109589,0.191780821917808,0.439024390243902,0.1937,0.390243902439024,0.0301219512195122,0.0241748913975824,0.0123170731707317,0.24390243902439,0.317073170731707,0.219512195121951,0.219512195121951,0.0609756097560976,0.0365853658536585,0.024390243902439,0.0853658536585366,0.024390243902439,0.0609756097560976,0.0487804878048781,0.0609756097560976,0.0487804878048781,0.0731707317073171,0.0609756097560976,0.0609756097560976,0.0609756097560976,0.024390243902439,0.0975609756097561,0.0731707317073171,0.432835820895522,0.391652846876727,0.260869565217391,0.428571428571429,0.487179487179487,0.515151515151515,0.515151515151515,0.515151515151515,0.19047619047619,0.25,0.375,0.5,0.285714285714286,0.5,0.25,0.2,0,0,0,0,0,0,0.470588235294118,0.266666666666667,0.25,0.702752293577982,0.629179411043557,0.704454180357795,0.633112855214017,0.506756756756757,0.0797153024911032,0.529500756429652,0.471068845432628,0.0860863274656378,0.5447983014862,0.746797355418389,0.67004048582996,0.639820287303392,0.524362818590705,0.283672615578695,0.482893998878295,0.210599383972518,0.325740318906606,0.30472761657232
ENSSSCT00000021146.2,0.0210526315789474,0.0105263157894737,0,0.0315789473684211,0,0.0315789473684211,0.0105263157894737,0.0947368421052632,0.0105263157894737,0.0105263157894737,0.0105263157894737,0.0421052631578947,0.0105263157894737,0.0105263157894737,0.0315789473684211,0.189473684210526,0,0,0.0105263157894737,0.0105263157894737,0.0105263157894737,0.0210526315789474,0.0210526315789474,0.157894736842105,0.0105263157894737,0,0,0.0315789473684211,0,0.0315789473684211,0.0526315789473684,0.126315789473684,0.522522522522523,0.0335,0.351351351351351,0.0849549549549549,0.0179731317752606,0.0188288288288289,0.216216216216216,0.261261261261261,0.27027027027027,0.252252252252252,0.027027027027027,0.0810810810810811,0.0540540540540541,0.036036036036036,0.0540540540540541,0.027027027027027,0.0990990990990991,0.045045045045045,0.0720720720720721,0.045045045045045,0.0720720720720721,0.00900900900900901,0.0720720720720721,0.0630630630630631,0.0900900900900901,0.0630630630630631,0.865671641791045,0.263081145994167,0.130434782608696,0.714285714285714,0.743589743589744,0.727272727272727,0.727272727272727,0.727272727272727,0.428571428571429,0.4,0.75,0.625,0.571428571428571,0.5,0,0,0,0,0.5,0.333333333333333,0,0,0.382352941176471,0.466666666666667,0.583333333333333,0.354128440366972,0.535078377917874,0.33789704271632,0.526444178072537,0.27027027027027,0.327402135231317,0.255673222390318,0.745780873292258,0.285507595852423,0.588359323522952,0.785233747887381,0.366396761133603,0.578664207753299,0.279985007496252,0.425128690856473,0.255888951205833,0.403005174902043,0.526195899772209,0.163156029461617
ENSSSCT00000020014.2,0,0,0,0.0256410256410256,0,0.0128205128205128,0.0128205128205128,0.166666666666667,0,0,0,0.0384615384615385,0,0.0128205128205128,0.0256410256410256,0.166666666666667,0.0128205128205128,0,0,0.0128205128205128,0,0.0128205128205128,0.0641025641025641,0.115384615384615,0.0128205128205128,0.0256410256410256,0,0.0256410256410256,0.0256410256410256,0.0128205128205128,0,0.217948717948718,0.455555555555556,0.2464,0.377777777777778,0.0204444444444444,0.02193484077406,0.00955555555555555,0.211111111111111,0.333333333333333,0.233333333333333,0.222222222222222,0.0111111111111111,0.0555555555555556,0.0333333333333333,0.0777777777777778,0.0555555555555556,0.0222222222222222,0.111111111111111,0.1,0.0222222222222222,0.0444444444444444,0.0666666666666667,0.0333333333333333,0.0777777777777778,0.0222222222222222,0.0666666666666667,0.133333333333333,0.552238805970149,0.362456012619828,0.260869565217391,0.5,0.538461538461538,0.575757575757576,0.575757575757576,0.575757575757576,0.238095238095238,0.25,0.375,0.375,0.285714285714286,0.333333333333333,0,0,0.333333333333333,0.25,0,0,0,0,0.470588235294118,0.333333333333333,0.25,0.500917431192661,0.487446990780182,0.506389193136181,0.494291428365886,0.358108108108108,0.0572953736654804,0.363086232980333,0.593088668631128,0.0516035688449481,0.434239552586609,0.689901490895794,0.445344129554656,0.470735520530768,0.338455772113943,0.156456294662808,0.30874929893438,0.108715540318415,0.476082004555809,0.294837773401057
ENSSSCT00000021492.2,0,0,0,0,0.0133333333333333,0,0.04,0.173333333333333,0,0,0,0.04,0.0133333333333333,0,0.04,0.146666666666667,0,0,0,0.0533333333333334,0,0.0133333333333333,0.0266666666666667,0.106666666666667,0.0133333333333333,0.0266666666666667,0,0.0133333333333333,0,0.04,0,0.24,0.426829268292683,0.13,0.402439024390244,0.0481707317073171,0.0241037244486049,0.0153658536585366,0.268292682926829,0.304878048780488,0.24390243902439,0.182926829268293,0.0731707317073171,0.024390243902439,0.024390243902439,0.0609756097560976,0.0731707317073171,0.0365853658536585,0.0609756097560976,0.0365853658536585,0.0853658536585366,0.0975609756097561,0.0731707317073171,0,0.0731707317073171,0.0609756097560976,0.134146341463415,0.0365853658536585,0.432835820895522,0.414641080312722,0.173913043478261,0.404761904761905,0.564102564102564,0.545454545454545,0.545454545454545,0.545454545454545,0.0952380952380952,0.35,0.25,0.5,0.285714285714286,0.333333333333333,0,0.2,0,0.25,0,0,0,0,0.470588235294118,0.3,0.25,0.662385321100917,0.583174461515445,0.659729828404527,0.581197851279257,0.477027027027027,0.132384341637011,0.497730711043873,0.441869809804447,0.122498191463709,0.474613284804367,0.732986578279306,0.625506072874494,0.588393584045359,0.598950524737631,0.404814911814528,0.582725743129557,0.375017554148678,0.492027334851936,0.378230184032948
ENSSSCT00000022026.2,0,0.0161290322580645,0,0,0,0,0.0645161290322581,0.193548387096774,0,0.0161290322580645,0,0.0161290322580645,0.0161290322580645,0,0.0483870967741935,0.112903225806452,0,0,0,0.0483870967741935,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0806451612903226,0,0,0,0.0645161290322581,0,0.0483870967741935,0,0.225806451612903,0.407894736842105,0.2738,0.355263157894737,0.0209210526315789,0.0258657130824541,0.0105263157894736,0.276315789473684,0.315789473684211,0.236842105263158,0.171052631578947,0.0789473684210526,0.0526315789473684,0.0394736842105263,0.0921052631578947,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0657894736842105,0.0263157894736842,0.0789473684210526,0.0789473684210526,0.0131578947368421,0.0394736842105263,0.0131578947368421,0.105263157894737,0.0526315789473684,0.343283582089552,0.45305729417429,0.391304347826087,0.30952380952381,0.333333333333333,0.363636363636364,0.363636363636364,0.363636363636364,0.19047619047619,0.2,0.375,0.375,0.285714285714286,0.333333333333333,0.25,0.2,0,0,0,0,0,0,0.470588235294118,0.133333333333333,0.166666666666667,0.774311926605505,0.656914452385863,0.779481562614093,0.664328772724949,0.559459459459459,0.0483985765124555,0.588502269288956,0.405437985534423,0.0470219435736677,0.515964659954798,0.677058279447967,0.730769230769231,0.655691207686852,0.677661169415292,0.420962946012586,0.654234436343242,0.37346792991025,0.398633257403189,0.402050951209266
ENSSSCT00000021536.2,0,0.0206185567010309,0,0.0206185567010309,0,0.0103092783505155,0.0206185567010309,0.11340206185567,0,0.0103092783505155,0,0.0412371134020619,0.0103092783505155,0.0103092783505155,0.0206185567010309,0.195876288659794,0.0309278350515464,0.0206185567010309,0,0.0206185567010309,0.0206185567010309,0.0103092783505155,0.0412371134020619,0.164948453608247,0.0103092783505155,0,0,0.0206185567010309,0.0206185567010309,0,0.0206185567010309,0.144329896907216,0.598130841121495,0.0761,0.373831775700935,0.0450467289719626,0.0184248156603831,0.0148598130841122,0.196261682242991,0.205607476635514,0.308411214953271,0.289719626168224,0.0280373831775701,0.0560747663551402,0.0560747663551402,0.0186915887850467,0.0747663551401869,0.0467289719626168,0.0280373831775701,0.0934579439252336,0.102803738317757,0.0467289719626168,0.0560747663551402,0.0747663551401869,0.0841121495327103,0.00934579439252336,0.0934579439252336,0.0654205607476635,0.805970149253731,0.177627487562189,0.304347826086957,0.666666666666667,0.846153846153846,0.757575757575758,0.757575757575758,0.757575757575758,0.285714285714286,0.55,0.5,0.5,0.285714285714286,0.166666666666667,0.5,0.2,0,0.25,0,0,0,0.5,0.441176470588235,0.566666666666667,0.25,0.328440366972477,0.480591632257561,0.321467688937568,0.478128299694726,0.236486486486486,0.163345195729537,0.226928895612708,0.760782212697562,0.162044851700024,0.640207006369427,0.768516518679393,0.327935222672065,0.514028036938161,0.156671664167916,0.214735349646718,0.11581604038138,0.166354701272982,0.457858769931663,0.164337806823873
ENSSSCT00000028683.2,0,0.0181818181818182,0,0.0909090909090909,0.0181818181818182,0,0.0181818181818182,0.127272727272727,0,0.0181818181818182,0,0,0.0181818181818182,0,0.0363636363636364,0.145454545454545,0,0.0181818181818182,0,0,0,0,0,0.145454545454545,0,0.0181818181818182,0,0.0363636363636364,0.0363636363636364,0.0181818181818182,0.0727272727272727,0.163636363636364,0.360655737704918,0.3148,0.377049180327869,0.0214754098360656,0.0317760899568645,0.0116393442622951,0.295081967213115,0.344262295081967,0.19672131147541,0.163934426229508,0.0819672131147541,0.0655737704918033,0.0163934426229508,0.0983606557377049,0.0655737704918033,0.0655737704918033,0.0819672131147541,0.0491803278688525,0,0.0655737704918033,0.0819672131147541,0,0.0655737704918033,0.0655737704918033,0.0491803278688525,0.0819672131147541,0.119402985074627,0.566485753052917,0.130434782608696,0.214285714285714,0.256410256410256,0.242424242424242,0.242424242424242,0.242424242424242,0.19047619047619,0.25,0.25,0.375,0,0.166666666666667,0.5,0.4,0,0,0,0,0,0,0.382352941176471,0.1,0.166666666666667,0.915596330275229,0.692496208195883,0.921686746987952,0.698450380072423,0.663513513513514,0.0384341637010676,0.70499243570348,0.210956335387088,0.0352061731372076,0.454661262304575,0.611416127740317,0.836032388663968,0.636754611997399,0.792353823088456,0.296017373832565,0.769068984856982,0.226707307026938,0.339407744874715,0.585648388099927
ENSSSCT00000019805.3,0.0144927536231884,0.0144927536231884,0,0,0.0144927536231884,0,0.0289855072463768,0.159420289855072,0.0144927536231884,0.0289855072463768,0,0.0144927536231884,0.0144927536231884,0,0.072463768115942,0.115942028985507,0.0289855072463768,0,0,0.0579710144927536,0.0289855072463768,0,0,0.101449275362319,0.0144927536231884,0.0144927536231884,0,0.0434782608695652,0,0.0289855072463768,0.0144927536231884,0.173913043478261,0.479452054794521,0.2055,0.36986301369863,0.0273972602739726,0.0273195984784039,0.0134246575342465,0.232876712328767,0.287671232876712,0.246575342465753,0.232876712328767,0.0410958904109589,0.0273972602739726,0.0136986301369863,0.0684931506849315,0.0136986301369863,0.10958904109589,0.0547945205479452,0.0547945205479452,0.0547945205479452,0.0821917808219178,0.0410958904109589,0.10958904109589,0.0684931506849315,0.0821917808219178,0.0821917808219178,0.0410958904109589,0.298507462686567,0.323809523809524,0.0434782608695652,0.404761904761905,0.41025641025641,0.363636363636364,0.363636363636364,0.363636363636364,0.380952380952381,0.35,0.375,0.375,0.142857142857143,0.166666666666667,0.25,0.2,0,0,0,0.333333333333333,0.5,0,0.382352941176471,0.2,0.25,0.774311926605505,0.626687237563516,0.776195691858342,0.628662997733894,0.564864864864865,0.0629893238434164,0.594553706505295,0.35654969193678,0.0631782011092356,0.607825295723385,0.654026111016131,0.761133603238866,0.664605012285782,0.729010494752624,0.45191422269358,0.709338194054963,0.408394037785908,0.41002277904328,0.444270771948409
ENSSSCT00000020996.2,0.0120481927710843,0.0120481927710843,0,0.0120481927710843,0,0.0240963855421687,0,0.180722891566265,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0602409638554217,0.0120481927710843,0,0.0120481927710843,0.132530120481928,0,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.0240963855421687,0.0240963855421687,0.0481927710843374,0.120481927710843,0.0240963855421687,0,0,0.0120481927710843,0,0.0120481927710843,0.036144578313253,0.168674698795181,0.5,0.0896,0.333333333333333,0.041078431372549,0.0196051239954844,0.0146078431372549,0.245098039215686,0.254901960784314,0.245098039215686,0.254901960784314,0.0392156862745098,0.0196078431372549,0.0686274509803922,0.0294117647058824,0.0882352941176471,0.0490196078431373,0.0588235294117647,0.0392156862745098,0.0784313725490196,0.0980392156862745,0.0980392156862745,0.0294117647058824,0.0490196078431373,0.0588235294117647,0.107843137254902,0.0392156862745098,0.73134328358209,0.293532338308458,0.260869565217391,0.619047619047619,0.538461538461538,0.575757575757576,0.575757575757576,0.575757575757576,0.476190476190476,0.25,0.5,0.5,0.285714285714286,0.5,0.25,0.2,0,0,0,0,0,0,0.470588235294118,0.366666666666667,0.166666666666667,0.607339449541284,0.69142140158159,0.600766703176342,0.692203306271251,0.440540540540541,0.140925266903915,0.455370650529501,0.699035628181088,0.139136725343622,0.694792056950169,0.813324812396256,0.61336032388664,0.735706796408388,0.475262368815592,0.545783531239613,0.436343241727426,0.500649481602626,0.366742596810934,0.163921731230068
ENSSSCT00000042950.1,0.0227272727272727,0.0227272727272727,0.0113636363636364,0,0.0340909090909091,0.0340909090909091,0.0454545454545455,0.147727272727273,0.0113636363636364,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0.0340909090909091,0.0340909090909091,0.113636363636364,0,0.0113636363636364,0,0.0454545454545455,0,0,0,0.0454545454545455,0.0340909090909091,0,0.0113636363636364,0.0568181818181818,0,0,0.0454545454545455,0.170454545454545,0.371134020618557,0.064,0.34020618556701,0.0585567010309278,0.0195429252006494,0.0174226804123711,0.298969072164948,0.329896907216495,0.268041237113402,0.103092783505155,0.0309278350515464,0.0721649484536082,0.0103092783505155,0.0824742268041237,0.123711340206186,0.0309278350515464,0.11340206185567,0.123711340206186,0.0206185567010309,0.0412371134020619,0.0412371134020619,0,0.0412371134020619,0.103092783505155,0.0721649484536082,0.0309278350515464,0.656716417910448,0.538833609729132,0.173913043478261,0.666666666666667,0.615384615384615,0.545454545454545,0.545454545454545,0.545454545454545,0.619047619047619,0.45,0.625,0.625,0.285714285714286,0.5,0.25,0.2,0,0,1,0.333333333333333,0,0,0.529411764705882,0.1,0.583333333333333,0.965137614678899,1,0.953085067542899,1,0.7,0.193950177935943,0.745839636913767,0.604607554245915,0.214130696889318,0.848407643312102,0.992847419184732,0.919028340080972,1,0.775112443778111,0.885229499021335,0.729669097027482,0.831536040352064,0.138952164009112,0.11239191928691
ENSSSCT00000042787.1,0,0.0131578947368421,0,0,0.0394736842105263,0.0263157894736842,0.0263157894736842,0.0657894736842105,0.0394736842105263,0.0263157894736842,0,0.0921052631578947,0,0,0.0394736842105263,0.157894736842105,0,0,0,0.0394736842105263,0,0.0263157894736842,0.0789473684210526,0.105263157894737,0,0.0131578947368421,0,0.0394736842105263,0.0131578947368421,0.0394736842105263,0.0263157894736842,0.0921052631578947,0.595238095238095,0.4153,0.345238095238095,0.0263095238095238,0.0234222638156563,0.0064285714285715,0.202380952380952,0.202380952380952,0.333333333333333,0.261904761904762,0.0238095238095238,0.0952380952380952,0.0595238095238095,0.0357142857142857,0.119047619047619,0.0357142857142857,0.0119047619047619,0.0595238095238095,0.119047619047619,0.0357142857142857,0.0595238095238095,0.0357142857142857,0.0952380952380952,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.462686567164179,0.180497512437811,0.0434782608695652,0.5,0.487179487179487,0.424242424242424,0.424242424242424,0.424242424242424,0.476190476190476,0.4,0.75,0.625,0.571428571428571,0.5,0,0.2,0.666666666666667,0.25,0,0,0,0,0.205882352941176,0.4,0.416666666666667,0.770642201834862,0.722882132917914,0.780576852866009,0.738294973973187,0.556756756756757,0.0704626334519573,0.585476550680787,0.504687918564157,0.0851217747769472,0.818343949044586,0.762508652189352,0.710526315789474,0.7034914437181,0.441904047976012,0.192547751205079,0.374369040942232,0.0788240266754332,0.186788154897494,0.225902945401235
ENSSSCT00000021407.2,0.0119047619047619,0.0476190476190476,0,0.0119047619047619,0,0,0.0357142857142857,0.178571428571429,0,0.0119047619047619,0,0.0119047619047619,0.0238095238095238,0.0238095238095238,0.0595238095238095,0.107142857142857,0.0119047619047619,0.0119047619047619,0,0.0357142857142857,0.0357142857142857,0,0.0119047619047619,0.0833333333333333,0,0,0,0.0595238095238095,0.0119047619047619,0,0.0119047619047619,0.202380952380952,0.406593406593407,0.1192,0.373626373626374,0.0268131868131868,0.0216342562360157,0.0143956043956044,0.307692307692308,0.285714285714286,0.230769230769231,0.175824175824176,0.0879120879120879,0.043956043956044,0.021978021978022,0.0659340659340659,0.0659340659340659,0.0549450549450549,0.0549450549450549,0.0549450549450549,0.043956043956044,0.0769230769230769,0.0879120879120879,0.010989010989011,0.043956043956044,0.043956043956044,0.0989010989010989,0.043956043956044,0.567164179104478,0.45582896329165,0.0869565217391304,0.571428571428571,0.615384615384615,0.575757575757576,0.575757575757576,0.575757575757576,0.380952380952381,0.4,0.5,0.5,0.142857142857143,0.166666666666667,0.5,0.4,0.333333333333333,0.25,0,0,0,0,0.558823529411765,0.2,0.333333333333333,0.629357798165138,0.629294308519901,0.625958378970427,0.629617702897081,0.452702702702703,0.0786476868327402,0.468986384266263,0.586257701580498,0.076199662406559,0.483112411774832,0.775732194034398,0.611336032388664,0.65364025051659,0.440779610194902,0.325890796126728,0.395120583286596,0.257725724235845,0.334851936218679,0.229985806667677
ENSSSCT00000019802.3,0,0.0277777777777778,0,0,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0972222222222223,0.0277777777777778,0,0.0138888888888889,0.0694444444444445,0.0138888888888889,0,0.0416666666666667,0.138888888888889,0.0138888888888889,0.0138888888888889,0.0138888888888889,0.0416666666666667,0.0138888888888889,0,0.0277777777777778,0.0972222222222223,0.0277777777777778,0.0138888888888889,0,0.0138888888888889,0.0138888888888889,0.0555555555555556,0.0416666666666667,0.138888888888889,0.5375,0.0678,0.3375,0.072125,0.0246343173312711,0.02075,0.175,0.2875,0.3,0.2375,0.0125,0.05,0.0375,0.0375,0.075,0.05,0.025,0.05,0.0625,0.1,0.05,0.0375,0.1125,0.05,0.1125,0.075,0.402985074626866,0.244243896795094,0,0.5,0.384615384615385,0.363636363636364,0.363636363636364,0.363636363636364,0.571428571428571,0.3,0.625,0.5,0.285714285714286,0.5,0,0,0.666666666666667,0.25,0.5,0,0,0,0.235294117647059,0.266666666666667,0.5,0.84954128440367,0.781570806355427,0.838627236217598,0.772880759684903,0.622972972972973,0.197153024911032,0.664145234493192,0.379051701044736,0.181577043646009,0.813153606873056,0.772042423954824,0.795546558704453,0.769438955287843,0.722263868065967,0.571537757953164,0.693494111048794,0.521279293664585,0.328018223234624,0.325570125427594
ENSSSCT00000020693.2,0.0136986301369863,0.0136986301369863,0,0.0273972602739726,0,0,0.0273972602739726,0.164383561643836,0,0,0,0.0273972602739726,0.0136986301369863,0,0,0.219178082191781,0,0,0,0,0,0,0.0136986301369863,0.123287671232877,0.0136986301369863,0,0,0,0,0.0136986301369863,0.0136986301369863,0.315068493150685,0.421686746987952,0.0729,0.409638554216867,0.0960240963855422,0.0236669839243083,0.0193975903614458,0.240963855421687,0.337349397590361,0.240963855421687,0.180722891566265,0.0120481927710843,0.0481927710843374,0.036144578313253,0.0602409638554217,0.0843373493975904,0.0602409638554217,0.0843373493975904,0.0602409638554217,0,0.0963855421686747,0.0481927710843374,0.0120481927710843,0.0602409638554217,0.120481927710843,0.072289156626506,0.0602409638554217,0.447761194029851,0.424733475479744,0.217391304347826,0.404761904761905,0.512820512820513,0.575757575757576,0.575757575757576,0.575757575757576,0.0476190476190476,0.2,0.125,0.125,0.142857142857143,0,0,0,0,0,0,0.333333333333333,0,0,0.470588235294118,0.166666666666667,0.666666666666667,0.656880733944954,0.586726869994888,0.647864184008762,0.577792165749433,0.528378378378378,0.275444839857651,0.54160363086233,0.353603000267881,0.253195080781288,0.468061874431301,0.749974969734146,0.615384615384615,0.586591114708823,0.483133433283358,0.237561238425781,0.445316881660123,0.171066796656404,0.37129840546697,0.315075477612742
ENSSSCT00000040312.1,0,0.0256410256410256,0,0.0256410256410256,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.128205128205128,0,0.0128205128205128,0,0.0512820512820513,0.0256410256410256,0,0.0128205128205128,0.17948717948718,0,0.0128205128205128,0,0.0256410256410256,0.0128205128205128,0,0.0128205128205128,0.115384615384615,0,0.0128205128205128,0,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0641025641025641,0.192307692307692,0.436781609195402,0.391,0.379310344827586,0.0179310344827586,0.0225843120031372,0.00666666666666673,0.264367816091954,0.298850574712644,0.275862068965517,0.160919540229885,0.0459770114942529,0.0344827586206897,0.0229885057471264,0.0574712643678161,0.0919540229885057,0.0229885057471264,0.0804597701149425,0.0459770114942529,0.0689655172413793,0.114942528735632,0.0919540229885057,0.0114942528735632,0.0229885057471264,0.0459770114942529,0.137931034482759,0.0344827586206897,0.507462686567164,0.395784236711181,0.173913043478261,0.476190476190476,0.564102564102564,0.545454545454545,0.545454545454545,0.545454545454545,0.238095238095238,0.35,0.25,0.5,0.142857142857143,0.166666666666667,0.5,0.6,0,0,0,0,0,0,0.411764705882353,0.233333333333333,0.583333333333333,0.596330275229358,0.558729825324176,0.606425702811245,0.571543097556649,0.428378378378378,0.0473309608540925,0.441754916792738,0.556790784891508,0.0407523510971787,0.468923902111968,0.71774710005687,0.552631578947368,0.555560025329938,0.444902548725637,0.257650077618719,0.413208076275939,0.205505775736562,0.428246013667426,0.301892137273335
